# Gamma line for [ 1  1 -2] surface and [1 1 1] shift direction
0.000000000000000000e+00 0.000000000000000000e+00
9.164607993885889869e-02 2.375444263572524476e-03
1.832921598777177974e-01 9.331148628404353773e-03
2.749382398165767238e-01 2.016834276698746195e-02
3.665843197554355948e-01 3.369914179110551633e-02
4.582303996942944657e-01 4.859694026665968558e-02
5.498764796331534477e-01 6.341179725575521453e-02
6.415225595720123186e-01 7.716419125500416365e-02
7.331686395108711896e-01 8.925628500114168862e-02
8.248147194497300605e-01 9.923802435158235458e-02
9.164607993885889314e-01 1.067427119284521109e-01
1.008106879327447913e+00 1.116616662251257580e-01
1.099752959266306895e+00 1.140511455266617347e-01
1.191399039205165655e+00 1.141987802123072965e-01
1.283045119144024637e+00 1.125459253005712118e-01
1.374691199082883397e+00 1.096831105616003915e-01
1.466337279021742379e+00 1.062001880138882665e-01
1.557983358960601361e+00 1.024673713915411621e-01
1.649629438899460121e+00 9.851530635858321561e-02
1.741275518838319103e+00 9.415768645319644303e-02
1.832921598777177863e+00 8.912969501405548778e-02
1.924567678716036845e+00 8.308114102744092178e-02
2.016213758654895827e+00 7.563370051691963025e-02
2.107859838593754809e+00 6.657293453059431876e-02
2.199505918532613791e+00 5.589146224292574489e-02
2.291151998471472329e+00 4.384764512057873209e-02
2.382798078410331311e+00 3.119853665856010816e-02
2.474444158349190293e+00 1.906882827555851992e-02
2.566090238288049274e+00 8.982670956937135326e-03
2.657736318226908256e+00 2.331148750600848304e-03
2.749382398165766794e+00 9.209912930160153818e-15
