# Gamma line for [ 1  1 -2] surface and [1 1 1] shift direction
0.000000000000000000e+00 0.000000000000000000e+00
9.151576722393763019e-02 6.893905893018955960e-04
1.830315344478752604e-01 2.708473632300805768e-03
2.745473016718129045e-01 5.903026157155597149e-03
3.660630688957505208e-01 1.004464339227495451e-02
4.575788361196881371e-01 1.486710084381875213e-02
5.490946033436258089e-01 2.013906692235642448e-02
6.406103705675634252e-01 2.559267925918196074e-02
7.321261377915010415e-01 3.098182439106360320e-02
8.236419050154386579e-01 3.606028745022697712e-02
9.151576722393762742e-01 4.060549178195959480e-02
1.006673439463313890e+00 4.445253205790775097e-02
1.098189206687251618e+00 4.744964362534404012e-02
1.189704973911189123e+00 4.949191011038434063e-02
1.281220741135126850e+00 5.049776324997214821e-02
1.372736508359064356e+00 5.056196626770348423e-02
1.464252275583002083e+00 4.947209382548058837e-02
1.555768042806939810e+00 4.761937806115747185e-02
1.647283810030877316e+00 4.482962286003906033e-02
1.738799577254815043e+00 4.175470529854657248e-02
1.830315344478752548e+00 3.785135729696224860e-02
1.921831111702690276e+00 3.352136640380184301e-02
2.013346878926627781e+00 2.886441708151266453e-02
2.104862646150565286e+00 2.397776390750185407e-02
2.196378413374503236e+00 1.902138107586216417e-02
2.287894180598440741e+00 1.419212532728164090e-02
2.379409947822378246e+00 9.678136060537405327e-03
2.470925715046316196e+00 5.743689180298374060e-03
2.562441482270253701e+00 2.659958898743726170e-03
2.653957249494191206e+00 6.831809110235024336e-04
2.745473016718128711e+00 0.000000000000000000e+00
