# Gamma line for [ 1  1 -2] surface and [1 1 1] shift direction
0.000000000000000000e+00 0.000000000000000000e+00
9.247941713604304614e-02 7.581140104443964862e-04
1.849588342720860923e-01 2.972579387866239060e-03
2.774382514081291662e-01 6.453594795931455290e-03
3.699176685441721846e-01 1.091550850880328334e-02
4.623970856802152030e-01 1.604056010418914574e-02
5.548765028162583324e-01 2.152970844879480150e-02
6.473559199523013508e-01 2.712492381132291033e-02
7.398353370883443691e-01 3.263786046773205218e-02
8.323147542243873875e-01 3.792259101360160450e-02
9.247941713604304059e-01 4.285510978544245647e-02
1.017273588496473424e+00 4.727200331824370910e-02
1.109753005632516665e+00 5.096318489374773025e-02
1.202232422768559683e+00 5.367165194604107264e-02
1.294711839904602702e+00 5.514657848179122662e-02
1.387191257040645720e+00 5.521053212047606629e-02
1.479670674176688738e+00 5.384447368603884065e-02
1.572150091312731757e+00 5.120700596132819055e-02
1.664629508448774775e+00 4.759184044339822423e-02
1.757108925584817793e+00 4.334507696571339441e-02
1.849588342720860812e+00 3.874124643747445251e-02
1.942067759856904052e+00 3.397209795961527584e-02
2.034547176992946849e+00 2.912659578718592573e-02
2.127026594128989867e+00 2.425316838760497792e-02
2.219506011265033329e+00 1.938697666124789346e-02
2.311985428401076348e+00 1.461033050269163087e-02
2.404464845537119366e+00 1.008697553093236034e-02
2.496944262673162385e+00 6.060396111783241530e-03
2.589423679809205403e+00 2.835714804762757765e-03
2.681903096945248421e+00 7.282679534114721654e-04
2.774382514081291440e+00 3.617871474644978166e-14
