surface,001,110,111,112,114,115,710
[eV/A^2],0.12388984219607199,0.09871369017462805,0.12110592750979367,0.11145285657881193,0.11857972556622709,0.11981664946035717,0.12157407860906404
[J/m^2],1.9849340872114787,1.5815676655068374,1.9403308569649098,1.7856716113194795,1.899856640030891,1.9196743454797318,1.947831464427438
