V/atom,BCC_a,BCC_E,Delta_BCC_E,FCC_a,FCC_E,Delta_FCC_E,A15_a,A15_E,Delta_A15_E
13.5,3.0,-12.041580133120423,0.6529971863396327,3.7797631496846193,-12.019701549111499,0.6748757703485566,4.762203155904598,-11.940358142501765,0.7542191769582907
13.6,3.007389192409949,-12.091773314277741,0.602804005182314,3.789072948743638,-12.068897693206749,0.6256796262533069,4.773932767709347,-11.99485188081043,0.6997254386496259
13.7,3.014742251488785,-12.139505793182295,0.5550715262777608,3.7983372226581835,-12.115472628779692,0.5791046906803636,4.785605021426275,-12.046574509394109,0.6480028100659467
13.8,3.022059615754738,-12.184839828136798,0.5097374913232571,3.807556523926606,-12.159514572850842,0.5350627466092135,4.797220613159683,-12.095597033673037,0.5989802857870181
13.9,3.029341715272494,-12.227835327073265,0.46674199238679037,3.8167313943964567,-12.201104837743785,0.493472481716271,4.808780225594707,-12.141988617034812,0.5525887024252434
14.0,3.0365889718756622,-12.268550185930225,0.42602713352983024,3.825862365544778,-12.240323117547064,0.4542542019129918,4.820284528350459,-12.185816938972604,0.5087603804874519
14.1,3.043801799381843,-12.307040588496063,0.3875367309639923,3.834949958749076,-12.277247743016742,0.41732957644331314,4.831734178321436,-12.227148474359904,0.4674288451001516
14.2,3.050980603800597,-12.343361269224513,0.3512160502355428,3.8439946855493425,-12.31195557009251,0.3826217493675461,4.84312982000764,-12.266048707948244,0.4285286115118119
14.3,3.058125783534594,-12.377565740579787,0.317011578880269,3.8529970479014874,-12.344521888581255,0.3500554308788004,4.854472085833889,-12.302582295398874,0.39199502406118114
14.4,3.0652377295742124,-12.409706486653928,0.2848708328061278,3.861957538422519,-12.375020349457218,0.31955697000283756,4.86576159645872,-12.33681318000918,0.35776413945087526
14.5,3.072316825685847,-12.439835125024619,0.2547421944354369,3.8708766406277966,-12.40352290838024,0.29105441107981633,4.876998961073313,-12.368804672646968,0.32577264681308726
14.6,3.0793634485941714,-12.46800253903048,0.22657478042957635,3.879754829160666,-12.430099782757024,0.26447753670303165,4.88818477769081,-12.398619501146092,0.2959578183139637
14.7,3.0863779681585846,-12.494258982802153,0.20031833665790266,3.888592570014769,-12.454819419744442,0.23975789971561312,4.899319633426411,-12.426319834446158,0.2682574850138977
14.8,3.0933607475440708,-12.518654161491009,0.17592315796904678,3.8973903207493152,-12.477748472866608,0.21682884659344737,4.910404104768594,-12.451967285995819,0.2426100334642367
14.9,3.1003121433866836,-12.541237289179334,0.15334003028072196,3.906148530697575,-12.498951785280578,0.19562553417947726,4.921438757841805,-12.475622900326343,0.21895441913371272
15.0,3.1072325059538586,-12.562057126944566,0.1325201925154893,3.9148676411688634,-12.518492378115011,0.17608494134504404,4.93242414866094,-12.49734712619243,0.19723019326762525
15.1,3.1141221792997484,-12.581162003491869,0.11341531596818655,3.92354808564425,-12.536431442677411,0.15814587678264402,4.9433608233779225,-12.517199779243626,0.1773775402164297
15.2,3.1209815014157694,-12.598599820675316,0.09597749878473927,3.932190289966234,-12.552828335658138,0.14174898380191792,4.954249318520683,-12.535239996807999,0.1593373226520569
15.3,3.1278108043765327,-12.614418046107202,0.08015927335285333,3.9407946725226095,-12.567740576741086,0.12683674271896983,4.965090161224809,-12.55152618702981,0.14305113243024614
15.4,3.13461041448134,-12.628663694915772,0.06591362454428307,3.9493616444247337,-12.581223848260072,0.11335347119998396,4.975883869458152,-12.566115974295457,0.12846134516459884
15.5,3.1413806523913927,-12.641383302561861,0.05319401689819436,3.9578916096804053,-12.593331996717925,0.10124532274213038,4.986630952238645,-12.579066142600196,0.11551117685985979
15.6,3.1481218332628864,-12.652622890470251,0.04195442898980417,3.9663849653615495,-12.60411703611728,0.09046028334277523,4.997331909845562,-12.590432578253278,0.10414474120677752
15.7,3.154834266876128,-12.662427926076077,0.032149393383978264,3.9748421017668942,-12.613629153144611,0.08094816631544433,5.007987234024489,-12.60027021308536,0.0943071063746963
15.8,3.1615182577608225,-12.67084327873452,0.023734040725535976,3.983263402579826,-12.62191671430747,0.07266060515258488,5.018597408186199,-12.608632969110804,0.08594435034925141
15.9,3.1681741053176697,-12.677913172794856,0.016664146665199553,3.9916492450215895,-12.629026275156669,0.06555104430338687,5.029162907599678,-12.61557370540733,0.07900361405272527
16.0,3.1748021039363987,-12.683681138999855,0.010896180460200355,4.0,-12.635002591735805,0.05957472772425021,5.039684199579492,-12.621144167805545,0.07343315165451081
16.1,3.1814025431103645,-12.688189965238816,0.00638735422123915,4.00831603225383,-12.639888634394303,0.054688685065752196,5.050161743667697,-12.62539494182983,0.06918237763022539
16.2,3.1879757075478325,-12.691481647557907,0.0030956719021482115,4.0165977004930165,-12.643725604083404,0.050851715376651896,5.060595991810494,-12.628375409200597,0.06620191025945843
16.3,3.1945218772800645,-12.693597342215355,0.0009799772447003363,4.02484535753484,-12.64655295122845,0.04802436823160505,5.070987388529802,-12.630133708093048,0.06444361136700749
16.4,3.20104132776631,-12.694577319460056,0.0,4.033059350436209,-12.648408397241127,0.04616892221892854,5.081336371089923,-12.630716697249067,0.06386062221098854
16.5,3.207534329995826,-12.694460919611718,0.00011639984833777817,4.04124002062219,-12.649327958702063,0.04524936075799246,5.091643369659488,-12.6301699239562,0.06440739550385466
16.6,3.2140011505870083,-12.693286511927141,0.0012908075329143287,4.049387704010914,-12.649345974211489,0.04523134524856687,5.101908807468821,-12.62853759583827,0.06603972362178467
16.7,3.2204420518837455,-12.691091456650511,0.0034858628095442157,4.057502731134968,-12.648495133872501,0.04608218558755439,5.112133100962884,-12.625862556345524,0.06871476311453151
16.8,3.2268572920490874,-12.687912070566316,0.006665248893739317,4.065585427259413,-12.646806511341815,0.04777080811824064,5.122316659949976,-12.622186278925877,0.07239104053417833
16.9,3.2332471251563106,-12.6837835962999,0.010793723160155366,4.073636112496519,-12.644309598354397,0.05026772110565858,5.132459887746284,-12.61754913577208,0.07702818368797537
17.0,3.239611801277483,-12.67874017554395,0.015837143916105134,4.081655101917348,-12.64103234160408,0.05354497785597623,5.14256318131647,-12.611990398694033,0.08258692076602259
17.1,3.245951566569593,-12.672814826327393,0.02176249313266254,4.089642705660269,-12.637001181840676,0.05757613761937996,5.1526269314103965,-12.605547989518808,0.08902932994124768
17.2,3.2522666633583373,-12.666039424387787,0.028537895072268782,4.097599229036532,-12.632241095026126,0.06233622443392939,5.16265152269613,-12.598258457336502,0.09631886212355312
17.3,3.258557330219642,-12.658444688669803,0.03613263079025231,4.105524972632966,-12.626775635377594,0.06780168408246112,5.172637333889347,-12.590156967930401,0.10442035152965445
17.4,3.2648238020589835,-12.65006017091071,0.044517148549346075,4.113420232411927,-12.620626980113979,0.07395033934607653,5.182584737879247,-12.581277296157133,0.11330002330292288
17.5,3.2710663101885893,-12.640914249246277,0.05366307021377814,4.121285299808556,-12.613815975713486,0.08076134374656974,5.1924941018511035,-12.571651821024421,0.1229254984356345
17.6,3.277285082402583,-12.631034125738468,0.06354319372158734,4.129120461825468,-12.606362185484432,0.08821513397562342,5.202365787405547,-12.56131152322241,0.13326579623764623
17.7,3.2834803430501407,-12.620445827698049,0.07413149176200662,4.136926001124912,-12.59828393824794,0.09629338121211539,5.212200150674698,-12.55028598487483,0.14429133458522614
17.8,3.289652313106724,-12.609174212652771,0.08540310680728425,4.144702196118521,-12.589598377929889,0.10497894153016674,5.221997542435234,-12.538603391291606,0.15597392816845002
17.9,3.2958012102434435,-12.597242976794643,0.09733434266541252,4.152449321054713,-12.580321513860323,0.1142558055997327,5.231758308218508,-12.526290534521596,0.16828678493845928
18.0,3.3019272488946263,-12.584674666726414,0.1099026527336413,4.160167646103808,-12.570468271581007,0.12410904787904897,5.241482788417793,-12.513372835261173,0.1812044841988829
18.1,3.308030640323625,-12.571490694318392,0.12308662514166357,4.167857437440951,-12.560052543965671,0.13452477549438413,5.251171318392758,-12.499874889288307,0.19470243017174838
18.2,3.3141115926869382,-12.557711354480869,0.13686596497918657,4.175518957326897,-12.549087242462491,0.14549007699756444,5.26082422857125,-12.485820709377931,0.20875661008212454
18.3,3.320170311096694,-12.543355845655213,0.15122147380484208,4.183152464186733,-12.537584348275011,0.15699297118504418,5.2704418445484755,-12.4712332053399,0.22334411412015598
18.4,3.326206997681531,-12.528442292826313,0.1661350266337429,4.190758212686588,-12.525554963304643,0.16902235615541272,5.280024487183649,-12.456134142383304,0.23844317707675167
18.5,3.332221851645953,-12.512987772861763,0.18158954659829263,4.198336453808407,-12.513009360686059,0.18156795877399645,5.289572472694207,-12.44054413512595,0.25403318433410504
18.6,3.3382150693281747,-12.497008341986824,0.19756897747323166,4.205887434922841,-12.49995703475565,0.1946202847044063,5.2990861127476405,-12.424482643811583,0.27009467564847256
