V/atom,BCC_a,BCC_E,Delta_BCC_E,FCC_a,FCC_E,Delta_FCC_E,A15_a,A15_E,Delta_A15_E
15.8,3.1615182577608225,-10.64957041739681,0.004255392574888717,3.983263402579826,-10.594583278759357,0.05924253121234102,5.018597408186199,-10.627044427626695,0.02678138234500338
15.9,3.1681741053176697,-10.651844550000924,0.001981259970774474,3.9916492450215895,-10.599245842909237,0.05457996706246071,5.029162907599678,-10.632258248010547,0.021567561961150616
16.0,3.1748021039363987,-10.65325533683766,0.0005704731340383518,4.0,-10.603098069432026,0.05072774053967244,5.039684199579492,-10.63648037778523,0.017345432186468557
16.1,3.1814025431103645,-10.653825809971698,0.0,4.00831603225383,-10.606159949634083,0.047665860337614774,5.050161743667697,-10.639736758663767,0.014089051307930589
16.2,3.1879757075478325,-10.653578691996621,0.00024711797507670497,4.0165977004930165,-10.608451122417648,0.04537468755404994,5.060595991810494,-10.642053021450266,0.01177278852143182
16.3,3.1945218772800645,-10.652536373638673,0.001289436333024696,4.02484535753484,-10.609990819121595,0.043834990850102784,5.070987388529802,-10.643454376385721,0.01037143358597703
16.4,3.20104132776631,-10.650720890656396,0.0031049193153016574,4.033059350436209,-10.610797816002787,0.043027993968911105,5.081336371089923,-10.643965522138274,0.009860287833424408
16.5,3.207534329995826,-10.648153901479466,0.005671908492232092,4.04124002062219,-10.610890395259982,0.04293541471171558,5.091643369659488,-10.643610572908788,0.010215237062910276
16.6,3.2140011505870083,-10.644856666656786,0.008969143314912387,4.049387704010914,-10.610286314981384,0.04353949499031451,5.101908807468821,-10.642413002645736,0.011412807325962504
16.7,3.2204420518837455,-10.64085003084703,0.012975779124667852,4.057502731134968,-10.609002787986622,0.04482302198507604,5.112133100962884,-10.640395605049807,0.01343020492189062
16.8,3.2268572920490874,-10.636154407788446,0.017671402183252027,4.065585427259413,-10.60705646922086,0.046769340750838495,5.122316659949976,-10.637580458053904,0.016245351917794082
