# Gamma line for [ 1  1 -2] surface and [1 1 1] shift direction
0.000000000000000000e+00 0.000000000000000000e+00
9.575430712895539875e-02 8.011588579409815525e-04
1.915086142579107975e-01 3.137830401735118568e-03
2.872629213868662101e-01 6.902622739500924656e-03
3.830172285158215950e-01 1.198186965404051535e-02
4.787715356447769799e-01 1.801368347574971301e-02
5.745258427737324203e-01 2.469527808279117775e-02
6.702801499026878052e-01 3.116603849200690404e-02
7.660344570316431900e-01 3.745282011890511270e-02
8.617887641605985749e-01 4.216824977075644271e-02
9.575430712895539598e-01 4.601107757834778378e-02
1.053297378418509345e+00 4.868010303063660671e-02
1.149051685547464841e+00 5.034652802858124998e-02
1.244805992676420114e+00 5.127065213018897755e-02
1.340560299805375610e+00 5.169617885847933858e-02
1.436314606934330884e+00 5.175237636213411707e-02
1.532068914063286380e+00 5.153790966819436770e-02
1.627823221192241876e+00 5.118237805429176612e-02
1.723577528321197150e+00 5.004415378268534803e-02
1.819331835450152646e+00 4.817964803580337962e-02
1.915086142579107920e+00 4.542490889893937428e-02
2.010840449708063193e+00 4.167565994472488544e-02
2.106594756837018689e+00 3.688657720150665537e-02
2.202349063965974185e+00 3.114330460651285742e-02
2.298103371094929681e+00 2.480682464446077803e-02
2.393857678223885177e+00 1.830537529456331691e-02
2.489611985352840229e+00 1.220777189712323428e-02
2.585366292481795725e+00 7.038656634235637873e-03
2.681120599610751221e+00 3.183566186350700582e-03
2.776874906739706717e+00 8.042224827536877726e-04
2.872629213868661768e+00 -1.619824276030358973e-12
