# Gamma line for [ 1  1 -2] surface and [1 1 1] shift direction
0.000000000000000000e+00 0.000000000000000000e+00
9.187599238004789948e-02 5.375934317085915648e-04
1.837519847600957990e-01 2.105288598434175776e-03
2.756279771401436984e-01 4.573878971465826157e-03
3.675039695201915979e-01 7.766901735769947239e-03
4.593799619002394974e-01 1.149993741761563305e-02
5.512559542802873969e-01 1.560130759916796873e-02
6.431319466603353519e-01 1.991403688824102888e-02
7.350079390403831958e-01 2.428594520536232759e-02
8.268839314204310398e-01 2.857098431353385926e-02
9.187599238004789948e-01 3.260612927311460491e-02
1.010635916180526950e+00 3.622011622338898451e-02
1.102511908560574794e+00 3.923386903394120162e-02
1.194387900940622638e+00 4.148680365677971660e-02
1.286263893320670704e+00 4.284566853999530189e-02
1.378139885700718548e+00 4.324537874124520509e-02
1.470015878080766392e+00 4.268442823412442466e-02
1.561891870460814236e+00 4.119420009284470441e-02
1.653767862840862080e+00 3.884193655586944127e-02
1.745643855220910146e+00 3.574524051547743608e-02
1.837519847600957990e+00 3.206414700826719366e-02
1.929395839981005834e+00 2.797815514703267878e-02
2.021271832361053900e+00 2.368297176387345465e-02
2.113147824741101743e+00 1.934559439121087687e-02
2.205023817121149587e+00 1.512600636248441835e-02
2.296899809501197431e+00 1.117533851484025197e-02
2.388775801881245275e+00 7.577949129205097632e-03
2.480651794261293119e+00 4.484592857606408550e-03
2.572527786641341407e+00 2.078181738030045189e-03
2.664403779021389251e+00 5.341618526306119580e-04
2.756279771401437095e+00 0.000000000000000000e+00
