# Gamma line for [ 1  1 -2] surface and [1 1 1] shift direction
0.000000000000000000e+00 0.000000000000000000e+00
9.574002459240346652e-02 6.282539724724514737e-04
1.914800491848069330e-01 2.462010232657272941e-03
2.872200737772103718e-01 5.384653087617582122e-03
3.829600983696138661e-01 9.293142593484196579e-03
4.787001229620173604e-01 1.406811739169491760e-02
5.744401475544207436e-01 1.950548554116805430e-02
6.701801721468242379e-01 2.546695566760289603e-02
7.659201967392277322e-01 3.165690555665306299e-02
8.616602213316312264e-01 3.777951234820970533e-02
9.574002459240347207e-01 4.349423317959578289e-02
1.053140270516438104e+00 4.836612262216274244e-02
1.148880295108841487e+00 5.235089918900405481e-02
1.244620319701245093e+00 5.523274606220717614e-02
1.340360344293648476e+00 5.694068079945414224e-02
1.436100368886052081e+00 5.741097696232633218e-02
1.531840393478455464e+00 5.668023930222673007e-02
1.627580418070858848e+00 5.482079036889528356e-02
1.723320442663262453e+00 5.191462953734062719e-02
1.819060467255665836e+00 4.811850829389839601e-02
1.914800491848069441e+00 4.350755877242742237e-02
2.010540516440472825e+00 3.825276302894793645e-02
2.106280541032876208e+00 3.246595255840680622e-02
2.202020565625279591e+00 2.643421968079644538e-02
2.297760590217682974e+00 2.044809702255017889e-02
2.393500614810086802e+00 1.480868066094816020e-02
2.489240639402490185e+00 9.793007659915116750e-03
2.584980663994893568e+00 5.641507921115440465e-03
2.680720688587296952e+00 2.544683226298369641e-03
2.776460713179700335e+00 6.395204880381402581e-04
2.872200737772104162e+00 -1.687820421034389252e-14
