V/atom,BCC_a,BCC_E,Delta_BCC_E,FCC_a,FCC_E,Delta_FCC_E,A15_a,A15_E,Delta_A15_E
13.4,2.9925742270569824,-8.8476128539221,1.2179096072152085,3.7704072620419717,-8.696801159182701,1.3687213019546078,4.750415476123175,-8.726551790293673,1.3389706708436364
13.5,3.0,-8.918083098581983,1.1474393625553265,3.7797631496846193,-8.768012202825275,1.297510258312034,4.762203155904598,-8.799309186517624,1.2662132746196857
13.6,3.007389192409949,-8.985432211089291,1.080090250048018,3.789072948743638,-8.836075104298764,1.229447356838545,4.773932767709347,-8.86906502157998,1.1964574395573297
13.7,3.014742251488785,-9.049730640052031,1.015791821085278,3.7983372226581835,-8.901067118403574,1.164455342733735,4.785605021426275,-8.935874845061349,1.1296476160759603
13.8,3.022059615754738,-9.111056755511825,0.9544657056254842,3.807556523926606,-8.963071507836677,1.1024509533006324,4.797220613159683,-8.999803655279166,1.0657188058581433
13.9,3.029341715272494,-9.169495448487883,0.8960270126494265,3.8167313943964567,-9.022175916858451,1.043346544278858,4.808780225594707,-9.06092458541729,1.0045978757200196
14.0,3.0365889718756622,-9.225136669407467,0.8403857917298421,3.825862365544778,-9.078472311046436,0.987050150090873,4.820284528350459,-9.119317448294522,0.9462050128427872
14.1,3.043801799381843,-9.278074032489927,0.787448428647382,3.834949958749076,-9.13205582384964,0.933466637287669,4.831734178321436,-9.175067253161656,0.8904552079756538
14.2,3.050980603800597,-9.328403528532597,0.7371189326047123,3.8439946855493425,-9.183023636941556,0.8824988241957534,4.84312982000764,-9.22826277385556,0.8372596872817493
14.3,3.058125783534594,-9.376222369837395,0.6893000912999145,3.8529970479014874,-9.231474004341818,0.8340484567954913,4.854472085833889,-9.27899521980949,0.7865272413278195
14.4,3.0652377295742124,-9.421627977540497,0.6438944835968119,3.861957538422519,-9.277505420196036,0.7880170409412735,4.86576159645872,-9.327357039894064,0.7381654212432451
14.5,3.072316825685847,-9.464717112357736,0.6008053487795735,3.8708766406277966,-9.321215920485269,0.7443065406520404,4.876998961073313,-9.373440873221064,0.6920815879162454
14.6,3.0793634485941714,-9.505585143738688,0.5599373173986208,3.879754829160666,-9.362702504002264,0.7028199571350449,4.88818477769081,-9.417338649942183,0.6481838111951266
14.7,3.0863779681585846,-9.544325448758004,0.5211970123793055,3.888592570014769,-9.40206065621782,0.6634618049194891,4.899319633426411,-9.459140837707062,0.6063816234302468
14.8,3.0933607475440708,-9.581028930052657,0.4844935310846523,3.8973903207493152,-9.439383960001305,0.6261385011360048,4.910404104768594,-9.498935824877448,0.5665866362598617
14.9,3.1003121433866836,-9.61578364119633,0.4497388199409791,3.906148530697575,-9.474763778678268,0.5907586824590414,4.921438757841805,-9.536809429037227,0.5287130321000824
15.0,3.1072325059538586,-9.648674507694738,0.41684795344257175,3.9148676411688634,-9.508288998985218,0.5572334621520909,4.93242414866094,-9.572844518166665,0.49267794297064427
15.1,3.1141221792997484,-9.679783132018004,0.3857393291193052,3.92354808564425,-9.540045823701028,0.5254766374362809,4.9433608233779225,-9.60712073159092,0.4584017295463898
15.2,3.1209815014157694,-9.709187671579897,0.3563347895574118,3.932190289966234,-9.570117605838195,0.49540485529911393,4.954249318520683,-9.639714288129868,0.4258081730074412
15.3,3.1278108043765327,-9.736962779217354,0.32855968191995544,3.9407946725226095,-9.598584718122993,0.46693774301431645,4.965090161224809,-9.670697869530006,0.39482459160730343
15.4,3.13461041448134,-9.763179596448772,0.3023428646885371,3.9493616444247337,-9.625524453017555,0.43999800811975476,4.975883869458152,-9.700140568095721,0.3653818930415884
15.5,3.1413806523913927,-9.787905790556806,0.2776166705805032,3.9578916096804053,-9.651010949730619,0.4145115114066904,4.986630952238645,-9.728107888353406,0.33741457278390286
15.6,3.1481218332628864,-9.811205627327118,0.25431683381019177,3.9663849653615495,-9.675115145547807,0.3904073155895027,4.997331909845562,-9.75466179351823,0.31086066761907993
15.7,3.154834266876128,-9.833140072063554,0.23238238907375575,3.9748421017668942,-9.697904749428858,0.36761771170845137,5.007987234024489,-9.779860788452057,0.28566167268525255
15.8,3.1615182577608225,-9.853766912282143,0.2117555488551659,3.983263402579826,-9.719444236215196,0.34607822492211326,5.018597408186199,-9.803760031684035,0.2617624294532739
15.9,3.1681741053176697,-9.87314089625234,0.19238156488497005,3.9916492450215895,-9.739794860015623,0.3257276011216863,5.029162907599678,-9.826411469900545,0.23911099123676394
16.0,3.1748021039363987,-9.891313882294702,0.17420857884260776,4.0,-9.759014685437458,0.3065077756998509,5.039684199579492,-9.847863989096034,0.21765847204127553
16.1,3.1814025431103645,-9.908334994453488,0.1571874666838209,4.00831603225383,-9.777158635343426,0.2883638257938834,5.050161743667697,-9.868163577307804,0.19735888382950506
16.2,3.1879757075478325,-9.924250780831574,0.141271680305735,4.0165977004930165,-9.794278553777325,0.2712439073599846,5.060595991810494,-9.887353494536455,0.1781689666008539
16.3,3.1945218772800645,-9.939105371499142,0.1264170896381671,4.02484535753484,-9.810423282637004,0.2550991785003056,5.070987388529802,-9.905474446080667,0.1600480150566419
16.4,3.20104132776631,-9.952940633460559,0.11258182767675073,4.033059350436209,-9.825638750605714,0.23988371053159518,5.081336371089923,-9.922564756089615,0.142957705047694
16.5,3.207534329995826,-9.965796320683769,0.09972614045354078,4.04124002062219,-9.839968072792747,0.22555438834456254,5.091643369659488,-9.938660538663017,0.1268619224742924
16.6,3.2140011505870083,-9.977710217660345,0.08781224347696437,4.049387704010914,-9.853451659494548,0.2120708016427617,5.101908807468821,-9.953795864304862,0.11172659683244746
16.7,3.2204420518837455,-9.98871827537343,0.07680418576387993,4.057502731134968,-9.866127332469887,0.19939512866742248,5.112133100962884,-9.968002919968582,0.09751954116872774
16.8,3.2268572920490874,-9.99885473890478,0.0666677222325287,4.065585427259413,-9.87803044713256,0.18749201400475002,5.122316659949976,-9.981312160565306,0.0842103005720034
