# Gamma line for [-1  1  0] surface and [1 1 1] shift direction
0.000000000000000000e+00 0.000000000000000000e+00
9.574002459229934148e-02 5.380833372102210820e-04
1.914800491845986830e-01 2.119159862602251580e-03
2.872200737768980106e-01 4.648099534172709692e-03
3.829600983691973659e-01 8.007522017835834796e-03
4.787001229614967213e-01 1.205621499574514692e-02
5.744401475537960211e-01 1.660383828380173829e-02
6.701801721460953765e-01 2.151400276844346940e-02
7.659201967383947318e-01 2.654112504017836979e-02
8.616602213306940872e-01 3.137216569370025049e-02
9.574002459229934425e-01 3.590328079801018146e-02
1.053140270515292798e+00 3.983402270675728135e-02
1.148880295107592042e+00 4.303724136139688849e-02
1.244620319699891509e+00 4.537721951059818515e-02
1.340360344292190753e+00 4.681528670311309315e-02
1.436100368884490219e+00 4.730282512911258841e-02
1.531840393476789464e+00 4.681528672116016393e-02
1.627580418069088708e+00 4.537721951056408048e-02
1.723320442661388174e+00 4.303724137188211923e-02
1.819060467253687419e+00 3.983402274098044038e-02
1.914800491845986885e+00 3.590328079385896737e-02
2.010540516438286129e+00 3.137216562783625567e-02
2.106280541030585596e+00 2.654112504021247446e-02
2.202020565622885062e+00 2.151400276847270296e-02
2.297760590215184084e+00 1.660383827843244300e-02
2.393500614807483551e+00 1.205621499577438048e-02
2.489240639399783017e+00 8.007522017835834796e-03
2.584980663992082039e+00 4.648099534172709692e-03
2.680720688584381506e+00 2.119159862602251580e-03
2.776460713176680972e+00 5.380833372053487858e-04
2.872200737768980439e+00 0.000000000000000000e+00
