# Gamma line for [ 1  1 -2] surface and [1 1 1] shift direction
0.000000000000000000e+00 0.000000000000000000e+00
9.565092902710418954e-02 5.294815524959870521e-04
1.913018580542083791e-01 2.097570814444023931e-03
2.869527870813125547e-01 4.631292711121170157e-03
3.826037161084167582e-01 8.004746908627567367e-03
4.782546451355209616e-01 1.201982740042287223e-02
5.739055741626251095e-01 1.645378542279864881e-02
6.695565031897293684e-01 2.104887845170948235e-02
7.652074322168335163e-01 2.559052496381158948e-02
8.608583612439376642e-01 2.990445651686302747e-02
9.565092902710419231e-01 3.383284519786389916e-02
1.052160219298146071e+00 3.721635572809260661e-02
1.147811148325250219e+00 3.989868891436679221e-02
1.243462077352354367e+00 4.174473357479417668e-02
1.339113006379458737e+00 4.266579450385037803e-02
1.434763935406562885e+00 4.264664271907268878e-02
1.530414864433667033e+00 4.173745717575923220e-02
1.626065793460771181e+00 4.004574639636329647e-02
1.721716722487875328e+00 3.769179295766481030e-02
1.817367651514979698e+00 3.479485566494833204e-02
1.913018580542083846e+00 3.145952725709894732e-02
2.008669509569187994e+00 2.777800514183386901e-02
2.104320438596292142e+00 2.383533793947272689e-02
2.199971367623396290e+00 1.971809962736206442e-02
2.295622296650500438e+00 1.553911661322503711e-02
2.391273225677604586e+00 1.146559765298076593e-02
2.486924154704708734e+00 7.717364526840984028e-03
2.582575083731813326e+00 4.514315946715886756e-03
2.678226012758917474e+00 2.065870261909859285e-03
2.773876941786021622e+00 5.264864370803721671e-04
2.869527870813125769e+00 0.000000000000000000e+00
