V/atom,BCC_a,BCC_E,Delta_BCC_E,FCC_a,FCC_E,Delta_FCC_E,A15_a,A15_E,Delta_A15_E
12.0,2.8844991406148166,-11.102693063783914,1.8461480735195188,3.634241185664279,-10.915564587326829,2.0332765499766037,4.5788569702133275,-10.959023551781897,1.9898175855215356
12.1,2.8924894837622244,-11.198540459165791,1.7503006781376413,3.6443083871915816,-11.008656979723442,1.9401841575799903,4.59154084933111,-11.066275346467286,1.8825657908361464
12.2,2.9004359233715116,-11.29147976765584,1.6573613696475924,3.654320273727041,-11.097453514855264,1.8513876224481685,4.6041550359262935,-11.169489186186045,1.7793519511173876
12.3,2.9083390575954486,-11.38163999196264,1.5672011453407926,3.6642775988959237,-11.182068136644155,1.7667730006592777,4.616700479507217,-11.268760200915086,1.6800809363883467
12.4,2.916199471653423,-11.469136047635908,1.4797050896675241,3.674181100028455,-11.262618252853152,1.686222884450281,4.629178109051751,-11.364172982936472,1.5846681543669607
12.5,2.924017738212866,-11.554068527826043,1.3947726094773891,3.6840314986403864,-11.339225029777282,1.6096161075261506,4.641588833612778,-11.455803867762867,1.4930372695405651
12.6,2.931794417756475,-11.636522827868795,1.3123183094346373,3.6938295008956663,-11.412012906423458,1.5368282308799746,4.6539335429011235,-11.543723303186756,1.4051178341166768
12.7,2.9395300589358744,-11.716567932474934,1.2322732048284983,3.703575798052025,-11.481108532631954,1.467732604671479,4.66621310784695,-11.62799817578895,1.320842961514483
12.8,2.9472251989123093,-11.79425521413966,1.154585923163772,3.713271066890223,-11.546639343077093,1.4022017942263396,4.678428381140585,-11.708693936725137,1.2401472005782956
12.9,2.9548803636849534,-11.869617579558948,1.0792235577444842,3.722915970127691,-11.608731993543653,1.3401091437597792,4.690580197753671,-11.785876366125105,1.162964771178327
13.0,2.9624960684073702,-11.942669233242825,1.0061719040606079,3.7325111568172478,-11.667510908432185,1.2813302288712478,4.7026693754415145,-11.85961284179335,1.0892282955100825
13.1,2.970072817692642,-12.013406219441748,0.9354349178616843,3.742057262731538,-11.723097204651372,1.22574393265206,4.714696715227454,-11.929973030737987,1.0188681065654457
13.2,2.9776111059076547,-12.081807780628056,0.8670333566753765,3.7515549107338066,-11.775608244310057,1.1732328929933757,4.726663001870005,-11.997028993961017,0.9518121433424156
13.3,2.9851114174570075,-12.14783846152951,0.8010026757739226,3.7610047111356057,-11.825158006882905,1.1236831304205275,4.738569004313536,-12.060854774810686,0.8879863624927467
13.4,2.9925742270569824,-12.211450813891672,0.7373903234117609,3.7704072620419717,-11.871858354117915,1.0769827831855174,4.750415476123175,-12.121525615267814,0.8273155220356188
13.5,3.0,-12.272588526840732,0.6762526104627007,3.7797631496846193,-11.915821101638098,1.0330200356653343,4.762203155904598,-12.17911699739005,0.7697241399133823
