V/atom,BCC_a,BCC_E,Delta_BCC_E,FCC_a,FCC_E,Delta_FCC_E,A15_a,A15_E,Delta_A15_E
12.0,2.8844991406148166,-9.548948817717221,1.292837708821212,3.634241185664279,-9.327702540598185,1.514083985940248,4.5788569702133275,-9.363101665035146,1.4786848615032877
12.1,2.8924894837622244,-9.62938823518643,1.2123982913520024,3.6443083871915816,-9.399422449286796,1.4423640772516375,4.59154084933111,-9.450243192375375,1.3915433341630585
12.2,2.9004359233715116,-9.706628770546793,1.1351577559916404,3.654320273727041,-9.467398092621229,1.374388433917204,4.6041550359262935,-9.533316932293687,1.3084695942447464
12.3,2.9083390575954486,-9.78074584805576,1.061040678482673,3.6642775988959237,-9.531746395043076,1.3100401314953576,4.616700479507217,-9.612429994900832,1.2293565316376007
12.4,2.916199471653423,-9.851814726817604,0.9899717997208288,3.674181100028455,-9.592590862988182,1.2491956635502515,4.629178109051751,-9.687691963680122,1.1540945628583117
12.5,2.924017738212866,-9.919910536929525,0.9218759896089086,3.6840314986403864,-9.650062059356312,1.1917244671821212,4.641588833612778,-9.759215809299747,1.0825707172386867
12.6,2.931794417756475,-9.985107900866856,0.8566786256715773,3.6938295008956663,-9.70429678432532,1.1374897422131127,4.6539335429011235,-9.827118177619734,1.0146683489186987
12.7,2.9395300589358744,-10.047480230571118,0.7943062959673153,3.703575798052025,-9.755436379325765,1.0863501472126682,4.66621310784695,-9.891519076728265,0.950267449810168
12.8,2.9472251989123093,-10.107098790973524,0.7346877355649095,3.713271066890223,-9.803624574621269,1.0381619519171643,4.678428381140585,-9.952541032144005,0.8892454943944283
12.9,2.9548803636849534,-10.164031623206716,0.6777549033317172,3.722915970127691,-9.849005249777157,0.992781276761276,4.690580197753671,-10.010307818173397,0.8314787083650366
13.0,2.9624960684073702,-10.218342427096927,0.6234440994415067,3.7325111568172478,-9.891720395974364,0.9500661305640694,4.7026693754415145,-10.064942904215782,0.7768436223226516
13.1,2.970072817692642,-10.270089511784455,0.5716970147539779,3.742057262731538,-9.931908479594766,0.9098780469436676,4.714696715227454,-10.116567774265143,0.7252187522732907
13.2,2.9776111059076547,-10.319324932076064,0.522461594462369,3.7515549107338066,-9.969703320193602,0.8720832063448309,4.726663001870005,-10.165300282569053,0.6764862439693804
13.3,2.9851114174570075,-10.366093930916225,0.475692595622208,3.7610047111356057,-10.005233519058223,0.8365530074802106,4.738569004313536,-10.211253196207146,0.6305333303312874
13.4,2.9925742270569824,-10.410434798743147,0.4313517277952865,3.7704072620419717,-10.038622409408188,0.8031641171302457,4.750415476123175,-10.254533046846506,0.5872534796919275
13.5,3.0,-10.452379232873872,0.3894072936645614,3.7797631496846193,-10.069988446750454,0.7717980797879793,4.762203155904598,-10.295239373391773,0.5465471531466601
13.6,3.007389192409949,-10.49195302412267,0.3498335024157626,3.789072948743638,-10.099445918606808,0.7423406079316255,4.773932767709347,-10.333464391999808,0.5083221345386253
13.7,3.014742251488785,-10.52917726560613,0.31260926093230346,3.7983372226581835,-10.127105464188709,0.7146810623497242,4.785605021426275,-10.369293088096658,0.4724934384417754
13.8,3.022059615754738,-10.564071513408525,0.27771501312990843,3.807556523926606,-10.153060179691343,0.6887263468470906,4.797220613159683,-10.402803692518358,0.43898283402007543
13.9,3.029341715272494,-10.596656109552878,0.24513041698555504,3.8167313943964567,-10.177380781608763,0.6644057449296703,4.808780225594707,-10.434068482280905,0.40771804425752833
14.0,3.0365889718756622,-10.626954240527931,0.21483228601050186,3.825862365544778,-10.200134813977588,0.6416517125608454,4.820284528350459,-10.46315483322938,0.3786316933090532
14.1,3.043801799381843,-10.654993820602522,0.18679270593591113,3.834949958749076,-10.22138878616165,0.6203977403767826,4.831734178321436,-10.490126442738942,0.35166008379949076
14.2,3.050980603800597,-10.680808989464342,0.1609775370740909,3.8439946855493425,-10.241208682535346,0.6005778440030873,4.84312982000764,-10.515044633166507,0.32674189337192594
14.3,3.058125783534594,-10.70444107024835,0.13734545629008288,3.8529970479014874,-10.259660188554674,0.5821263379837589,4.854472085833889,-10.537969641815167,0.3038168847232665
14.4,3.0652377295742124,-10.725938913945717,0.11584761259271659,3.861957538422519,-10.276808626053098,0.564977900485335,4.86576159645872,-10.558961804561916,0.2828247219765174
14.5,3.072316825685847,-10.745358641353892,0.09642788518454104,3.8708766406277966,-10.292718622066936,0.5490679044714977,4.876998961073313,-10.57808255193169,0.26370397460674333
14.6,3.0793634485941714,-10.762762866787632,0.07902365975080095,3.879754829160666,-10.30745356019323,0.5343329663452039,4.88818477769081,-10.595395159309993,0.24639136722844057
14.7,3.0863779681585846,-10.778219536862528,0.06356698967590546,3.888592570014769,-10.321074878927691,0.5207116476107423,4.899319633426411,-10.610965223879745,0.23082130265868805
14.8,3.0933607475440708,-10.791800538615215,0.04998598792321829,3.8973903207493152,-10.333641287386135,0.5081452391522987,4.910404104768594,-10.624860873054025,0.21692565348440773
14.9,3.1003121433866836,-10.803580227064991,0.03820629947344223,3.9061485306975747,-10.345207966839034,0.49657855969939924,4.921438757841805,-10.637152735234334,0.20463379130409898
15.0,3.1072325059538586,-10.813633999143455,0.028152527394977866,3.9148676411688634,-10.355825819116962,0.4859607074214711,4.93242414866094,-10.647913718432296,0.19387280810613738
15.1,3.114122179299749,-10.822037008631789,0.019749517906644698,3.9235480856442497,-10.36554081280763,0.47624571373080293,4.9433608233779225,-10.657218644409618,0.1845678821288157
15.2,3.1209815014157694,-10.828863081968088,0.012923444570345666,3.9321902899662335,-10.374393467328945,0.46739305920948837,4.954249318520683,-10.66514377825249,0.17664274828594273
15.3,3.127810804376533,-10.834183863004913,0.0076026635335200154,3.940794672522609,-10.38241850459152,0.4593680219469132,4.965090161224809,-10.671766280904073,0.17002024563436002
15.4,3.13461041448134,-10.838068189081833,0.003718337456600551,3.9493616444247333,-10.389644688313712,0.45214183822472087,4.975883869458153,-10.677163600632603,0.16462292590582983
15.5,3.1413806523913927,-10.840581682115404,0.0012048444230288169,3.9578916096804053,-10.396094861724823,0.44569166481361044,4.986630952238645,-10.68141281264906,0.16037371388937238
15.6,3.148121833262887,-10.841786526538433,0.0,3.966384965361549,-10.401786184735743,0.44000034180269054,4.997331909845563,-10.684589915479823,0.1571966110586107
15.7,3.1548342668761284,-10.841741399884803,4.512665362987889e-05,3.974842101766894,-10.406730561188375,0.43505596535005786,5.0079872340244895,-10.686769097162513,0.15501742937592056
15.8,3.1615182577608225,-10.840501520386688,0.001285006151745094,3.983263402579826,-10.410935235538563,0.4308512909998701,5.018597408186199,-10.688021991191418,0.1537645353470154
15.9,3.16817410531767,-10.838118777869587,0.003667748668846116,3.991649245021589,-10.414403526960454,0.4273829995779792,5.029162907599678,-10.688416948348014,0.15336957819041963
16.0,3.1748021039363987,-10.834641918333238,0.007144608205194913,3.9999999999999996,-10.417135658650855,0.42465086788757844,5.039684199579492,-10.688018353745482,0.15376817279295096
16.1,3.1814025431103645,-10.830116757878502,0.011669768659931634,4.00831603225383,-10.419129632631146,0.42265689390728767,5.050161743667697,-10.686886017551195,0.15490050898723773
16.2,3.187975707547833,-10.824586407246258,0.01720011929217513,4.0165977004930165,-10.420382097050854,0.4214044294875787,5.060595991810495,-10.685074663374188,0.15671186316424546
16.3,3.1945218772800645,-10.81809149353788,0.023695033000553423,4.02484535753484,-10.420889154821435,0.4208973717169986,5.070987388529802,-10.682633530624752,0.15915299591368104
16.4,3.20104132776631,-10.810670370262688,0.031116156275745155,4.033059350436209,-10.420647069452759,0.42113945708567435,5.081336371089923,-10.679606098941282,0.16218042759715168
16.5,3.207534329995826,-10.80235931048588,0.039427216052553504,4.04124002062219,-10.419652835433293,0.4221336911051399,5.091643369659488,-10.67602993467711,0.16575659186132263
16.6,3.2140011505870083,-10.793192680491517,0.04859384604691641,4.049387704010914,-10.417904594845634,0.4238819316927991,5.101908807468821,-10.67193665255035,0.16984987398808293
16.7,3.2204420518837455,-10.783203093129437,0.0585834334089963,4.057502731134968,-10.41540189719801,0.42638462934042387,5.112133100962884,-10.667351980356656,0.1744345461817769
16.8,3.2268572920490874,-10.772421541068045,0.06936498547038816,4.065585427259413,-10.412145813727593,0.4296407128108406,5.122316659949977,-10.662296210789595,0.17949031574883811
16.9,3.2332471251563106,-10.76087751075038,0.08090901578805365,4.073636112496519,-10.408138929094566,0.4336475974438674,5.132459887746284,-10.656789950872104,0.18499657566632877
