# Gamma line for [ 1  1 -2] surface and [1 1 1] shift direction
0.000000000000000000e+00 0.000000000000000000e+00
9.586559066714571420e-02 5.401793586207096322e-04
1.917311813342914284e-01 2.121876166059039753e-03
2.875967720014371287e-01 4.636801992160470391e-03
3.834623626685828568e-01 8.025699494780538443e-03
4.793279533357285849e-01 1.217190259540133074e-02
5.751935440028742574e-01 1.698545831868270711e-02
6.710591346700199855e-01 2.227916570574778321e-02
7.669247253371657136e-01 2.788168103335075115e-02
8.627903160043114417e-01 3.352993178602526464e-02
9.586559066714571697e-01 3.895205916747365021e-02
1.054521497338602787e+00 4.383360260878005343e-02
1.150387088005748515e+00 4.782536821208810407e-02
1.246252678672894243e+00 5.073518291296050253e-02
1.342118269340039971e+00 5.219509980381631387e-02
1.437983860007185699e+00 5.252775148461638621e-02
1.533849450674331427e+00 5.160840881417592257e-02
1.629715041341477155e+00 4.956854410282498374e-02
1.725580632008622883e+00 4.657872101880497495e-02
1.821446222675768611e+00 4.298319819742058706e-02
1.917311813342914339e+00 3.856795603610817247e-02
2.013177404010059846e+00 3.368467019487067504e-02
2.109042994677205574e+00 2.851986846159577926e-02
2.204908585344351302e+00 2.320874578662234303e-02
2.300774176011497030e+00 1.795455517602865744e-02
2.396639766678642758e+00 1.299846582973045173e-02
2.492505357345788486e+00 8.580770784348486918e-03
2.588370948012934214e+00 4.928073037363424683e-03
2.684236538680079942e+00 2.211198280518763323e-03
2.780102129347225670e+00 5.529935944360979969e-04
2.875967720014371398e+00 8.417009278403802286e-15
