surface,001,110,111,112,114,115,710
[eV/A^2],0.1618543527580681,0.12091308321588116,0.1517847031410762,0.14050370967845444,0.15604119938246558,0.1586087589611101,0.16031970829420247
[J/m^2],2.593192599636927,1.9372411507732967,2.4318590276770062,2.2511175878249037,2.5000556153217777,2.541192454615931,2.5686048848244707
