V/atom,BCC_a,BCC_E,Delta_BCC_E,FCC_a,FCC_E,Delta_FCC_E,A15_a,A15_E,Delta_A15_E
12.0,2.8844991406148166,-11.209906959825659,1.7443513862509192,3.634241185664279,-10.618434274655073,2.3358240714215057,4.578856970213327,-10.62334303877736,2.330915307299218
12.1,2.892489483762225,-11.31619786343105,1.6380604826455283,3.6443083871915816,-10.720815754401976,2.233442591674603,4.591540849331109,-10.725416391105298,2.22884195497128
12.2,2.900435923371512,-11.417526159255813,1.5367321868207657,3.654320273727041,-10.819448905403618,2.13480944067296,4.6041550359262935,-10.824407323731403,2.129851022345175
12.3,2.908339057595449,-11.514046403693811,1.440211942382767,3.6642775988959237,-10.914356760845735,2.0399015852308438,4.616700479507217,-10.920316122615077,2.0339422234615014
12.4,2.916199471653423,-11.60592210042903,1.3483362456475483,3.674181100028455,-11.00557440646262,1.948683939613959,4.629178109051751,-11.01314937628451,1.9411089697920687
12.5,2.924017738212866,-11.693322294696852,1.2609360513797263,3.6840314986403864,-11.093148199917824,1.8611101461587545,4.641588833612778,-11.102919994153659,1.8513383519229194
12.6,2.931794417756475,-11.776418563993797,1.1778397820827813,3.6938295008956663,-11.177134863074947,1.7771234830016311,4.6539335429011235,-11.189647137348981,1.7646112087275974
12.7,2.939530058935875,-11.855382453208385,1.0988758928681932,3.703575798052025,-11.257600437565479,1.6966579085110993,4.66621310784695,-11.273355938250246,1.6809024078263324
12.8,2.9472251989123093,-11.930383375723878,1.0238749703527006,3.713271066890223,-11.334619117485977,1.6196392285906018,4.678428381140585,-11.354076965092013,1.6001813809845657
12.9,2.9548803636849534,-12.001586974741173,0.9526713713354056,3.7229159701276906,-11.408271991230318,1.54598635484626,4.69058019775367,-11.431845450353006,1.5224128957235727
13.0,2.9624960684073702,-12.069153914818077,0.885104431258501,3.7325111568172478,-11.478645736340958,1.4756126097356201,4.7026693754415145,-11.506700343703193,1.4475580023733858
13.1,2.970072817692642,-12.133239055015412,0.821019291061166,3.742057262731538,-11.545831316724119,1.4084270293524597,4.714696715227454,-11.578683272436626,1.3755750736399524
13.2,2.9776111059076547,-12.193990943295244,0.7602674027813343,3.7515549107338066,-11.609922731240445,1.3443356148361332,4.726663001870004,-11.647837497244268,1.3064208488323104
13.3,2.9851114174570075,-12.251551566965801,0.7027067791107768,3.7610047111356057,-11.671015857686932,1.2832424883896465,4.738569004313536,-11.71420694288052,1.240051403196059
13.4,2.9925742270569824,-12.306056295170041,0.6482020509065372,3.7704072620419717,-11.72920742790642,1.225050918170158,4.750415476123175,-11.777835366294497,1.1764229797820818
13.5,3.0,-12.357633955320637,0.5966243907559416,3.7797631496846193,-11.784594159609126,1.1696641864674522,4.762203155904598,-11.838765703522462,1.1154926425541163
