surface,001,110,111,112,114,115,710
[eV/A^2],0.24581941583514277,0.2131859954183949,0.2524018586489447,0.23698420066418377,0.24884997190727853,0.24997536156485492,0.2483831529875386
[J/m^2],3.9384612098977905,3.4156161774132823,4.043923569738055,3.796905458031311,3.9870160707657845,4.005046800752375,3.97953680717224
