V/atom_BCC,Delta_BCC_E,V/atom_A15,Delta_A15_E,V/atom_FCC,Delta_FCC_E
14.6238589471052,0.561445727332935,14.9648571918173,0.66229095169948,15.0609673071846,0.848317193021457
15.5433148541814,0.280962768445575,15.9098411904464,0.396909026069962,16.0023573654935,0.577906529763476
16.4496176807043,0.114034429577758,16.8789453452452,0.223008628235588,16.9493235889384,0.404988907877491
17.4062171462447,0.0185134240154876,17.8318211922063,0.129493930594343,17.8984017154581,0.317500544185551
18.2987555518505,-0.00169508009948172,18.7133554712647,0.106259291678824,18.8058160699151,0.290271814893548
19.2163218614388,0.0203326247342757,19.7120262691102,0.128368508561081,19.8009299783715,0.305342281133203
20.1479489993933,0.079560390702069,NaN,NaN,NaN,NaN
