# Gamma line for [ 1  1 0] surface and [1 1 1] shift direction [J/m^2]
0.0011363636363636298, 0.00006709158000628435
0.0340909090909091, 0.02638376383763852
0.06704545454545455, 0.10805098960080484
0.10227272727272729, 0.222962093257296
0.13636363636363638, 0.3968970144246895
0.17045454545454547, 0.5634518617913451
0.20568181818181822, 0.730023482053002
0.23977272727272733, 0.8891982556189197
0.2738636363636364, 1.029922844682992
0.3090909090909091, 1.137453874538745
0.34431818181818186, 1.2376048305937604
0.3784090909090909, 1.3192888292519287
0.4136363636363637, 1.3899194901039917
0.44545454545454544, 1.4420496477692046
0.4818181818181818, 1.4610365649111035
0.5159090909090909, 1.457849714860785
0.5511363636363636, 1.4288493794028845
0.5852272727272727, 1.3740020127474002
0.6215909090909092, 1.3081180811808113
0.6545454545454545, 1.2274236833277423
0.6886363636363636, 1.1246058369674603
0.7227272727272728, 1.0107178799060714
0.7579545454545455, 0.8710164374371012
0.7920454545454547, 0.7202281113720224
0.8272727272727274, 0.5510063737001003
0.8613636363636364, 0.3928379738342831
0.8977272727272728, 0.24208319355920782
0.9295454545454545, 0.11340154310633999
0.9670454545454545, 0.03646427373364647
0.9977272727272728, 0.01846695739684634
