# Gamma line for [ 1  1 -2] surface and [1 1 1] shift direction [J/m^2]
0.0033246632120186304, 0.007244308474071648
0.03448081785910985, 0.029017435386154755
0.06897369616517988, 0.05441271653527435
0.10453593410171784, 0.11952304952421455
0.13674536778333007, 0.19545160343642332
0.1722875049749344, 0.27861240537574306
0.20670400045025678, 0.3725994685363032
0.24112853622355251, 0.4593663441167126
0.27556111229482166, 0.53891303211697
0.3088921675437292, 0.6076254185980132
0.3444624457782406, 0.6655155640068018
0.3778136017720817, 0.7161774815374655
0.4122944196311916, 0.7524030440568121
0.44900642017793185, 0.785026553084057
0.4823937575126534, 0.8031976265040379
0.5157891351453484, 0.8141485123438672
0.5503061343453388, 0.8178832307525314
0.585936714814651, 0.8216219693101823
0.6204858752065352, 0.79647593739824
0.6528239536557224, 0.7568814900280199
0.6896404780761175, 0.6956425605132921
0.7231484198804407, 0.6055108202309976
0.7588835242234078, 0.5153871202466758
0.7924075466236778, 0.4108150048040775
0.8270371099952964, 0.3134670970906175
0.8605530920975932, 0.21611516922817087
0.8962801561425867, 0.13321165682400116
0.9297599569040029, 0.06835057307223735
0.9676579014018258, 0.03599641402710274
0.9977487165674359, 0.014444395309289426
